date,close
2022-11-02,27.03
2022-11-03,26.91
2022-11-04,26.73
2022-11-07,26.5
2022-11-08,26.02
2022-11-09,26.22
2022-11-10,26.28
2022-11-11,26.84
2022-11-14,26.5
2022-11-15,26.42
2022-11-16,26.73
2022-11-17,27.31
2022-11-18,27.27
2022-11-21,27.22
2022-11-22,27.16
2022-11-23,27.57
2022-11-24,27.83
2022-11-25,27.86
2022-11-28,28.04
2022-11-29,27.75
2022-11-30,27.49
2022-12-01,27.54
2022-12-02,27.99
2022-12-05,28.21
2022-12-06,28.29
2022-12-07,28.49
2022-12-08,29.14
2022-12-09,29.3
2022-12-12,28.72
2022-12-13,28.59
2022-12-14,28.77
2022-12-15,28.79
2022-12-16,28.91
2022-12-19,28.66
2022-12-20,27.86
2022-12-21,27.82
2022-12-22,28.0
2022-12-23,27.8
2022-12-26,27.68
2022-12-27,27.56
2022-12-28,27.12
2022-12-29,27.02
2022-12-30,27.11
2023-01-03,27.04
2023-01-04,27.53
2023-01-05,27.5
2023-01-06,27.66
2023-01-09,27.94
2023-01-10,28.02
2023-01-11,27.81
2023-01-12,28.09
2023-01-13,28.35
2023-01-16,28.14
2023-01-17,28.06
2023-01-30,28.18
2023-01-31,27.95
2023-02-01,28.02
2023-02-02,28.04
2023-02-03,28.27
2023-02-06,27.98
2023-02-07,27.9
2023-02-08,27.74
2023-02-09,27.72
2023-02-10,27.63
2023-02-13,27.39
2023-02-14,27.58
2023-02-15,27.7
2023-02-16,27.4
2023-02-17,27.07
2023-02-20,27.39
2023-02-21,27.4
2023-02-22,27.27
2023-02-23,27.27
2023-02-24,27.49
2023-03-01,27.34
2023-03-02,27.21
2023-03-03,27.15
2023-03-06,27.42
2023-03-07,27.35
2023-03-08,27.4
2023-03-09,27.41
2023-03-10,28.0
2023-03-13,28.0
2023-03-14,28.32
2023-03-15,28.03
2023-03-16,28.53
2023-03-17,28.35
2023-03-20,28.63
2023-03-21,28.55
